Business Name,Contact Name,Phone,Email,Website,City,State,Zip,Lead Score,Category,Monthly Retainer Value,Rating,Review Count,Has Email,Urgency,Flags,Pain Points / Notes,Source URL
South TX Family Law,,(210) 655-9090,,http://www.ldheard.com,"San Antonio, TX 78232",TX,,70,Law Firm,"$3,500",0.0,2,No,HIGH,Slow website; Almost no reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: South TX Family Law has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $3,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/South+TX+Family+Law+San+Antonio+TX
SculptAway,,(210) 227-3051,,http://www.sculptaway.com,"San Antonio, TX 78230",TX,,70,Med Spa,"$4,000",0.0,1,No,MED,Slow website; No tracking pixels; Almost no reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: SculptAway has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/SculptAway+San+Antonio+TX
"Chad M Hivnor, MD",,(210) 490-4661,,https://www.epiphanydermatology.com/providers/chad-hivnor-md,"San Antonio, TX 78258",TX,,70,Medical,"$3,000",0.0,7,No,MED,No tracking pixels; Poor SEO on-page; Almost no reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Chad M Hivnor, MD has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Chad+M+Hivnor%2C+MD+San+Antonio+TX
"David L Shriner, MD",,(210) 490-4661,,https://www.epiphanydermatology.com/providers/david-l-shriner-md-mph,"San Antonio, TX 78258",TX,,70,Medical,"$3,000",0.0,6,No,MED,No tracking pixels; Poor SEO on-page; Almost no reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: David L Shriner, MD has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/David+L+Shriner%2C+MD+San+Antonio+TX
Sunray Pool Service Co,,(210) 637-0044,:office@sunraypool.com,http://sunraypool.com,"San Antonio, TX 78233",TX,,70,Pool,"$2,000",0.0,1,Yes,LOW,Slow website; Poor SEO on-page; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Sunray Pool Service Co has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Sunray+Pool+Service+Co+San+Antonio+TX
Jon Wayne Service Company,,(830) 217-3095,,https://jonwayne.com/service-area/san-antonio,"San Antonio, TX 78263",TX,,68,HVAC,"$3,500",0.0,49,No,HIGH,No tracking pixels; No contact form; Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Jon Wayne Service Company has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: HVAC in San Antonio with estimated retainer value of $3,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Jon+Wayne+Service+Company+San+Antonio+TX
855 Rhino Help,,(855) 744-6643,info@855rhinohelp.com,https://855rhinohelp.com/terms-of-service,"San Antonio, TX 78254",TX,,68,Restoration,"$4,500",0.0,10,Yes,HIGH,No tracking pixels; No contact form; Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: 855 Rhino Help has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Restoration in San Antonio with estimated retainer value of $4,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/855+Rhino+Help+San+Antonio+TX
SERVPRO of Braun Station,,(210) 267-2159,,https://www.servpro.com/locations/tx/servpro-of-braun-station,"San Antonio, TX 78250",TX,,68,Restoration,"$4,500",0.0,1,No,HIGH,No contact form; Almost no reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: SERVPRO of Braun Station has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Restoration in San Antonio with estimated retainer value of $4,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/SERVPRO+of+Braun+Station+San+Antonio+TX
The Spencer Law Firm,,(210) 543-0000,,http://www.spencerlawfirmsa.net,"San Antonio, TX 78238",TX,,68,Law Firm,"$5,000",0.0,19,No,HIGH,No tracking pixels; No contact form; Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: The Spencer Law Firm has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/The+Spencer+Law+Firm+San+Antonio+TX
The Law Offices of Tyler & Peery,,(210) 987-2339,,http://www.tylerpeery.com,"San Antonio, TX 78201",TX,,68,Law Firm,"$5,000",0.0,36,No,HIGH,No tracking pixels; No contact form; Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: The Law Offices of Tyler & Peery has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/The+Law+Offices+of+Tyler+%26+Peery+San+Antonio+TX
"San Antonio Injury Lawyer, Patrick Toscano",,(210) 464-5454,,http://patricktoscano.com,"San Antonio, TX 78201",TX,,68,Law Firm,"$5,000",0.0,2,No,HIGH,No contact form; Almost no reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: San Antonio Injury Lawyer, Patrick Toscano has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/San+Antonio+Injury+Lawyer%2C+Patrick+Toscano+San+Antonio+TX
"JCP Law Office, P.C.",,(210) 977-8887,,http://jcplawofficepc.localsearch.com,"San Antonio, TX 78221",TX,,68,Law Firm,"$3,000",0.0,11,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: JCP Law Office, P.C. has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/JCP+Law+Office%2C+P.C.+San+Antonio+TX
Redgate Law Office,,(210) 822-7205,,http://redgatelawoffice.localsearch.com,"San Antonio, TX 78216",TX,,68,Law Firm,"$3,000",0.0,19,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Redgate Law Office has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Redgate+Law+Office+San+Antonio+TX
Jose Aguirre-Hernandez,,(210) 433-1991,,http://joseeaguirredmd.localsearch.com,"San Antonio, TX 78237",TX,,68,Dental,"$3,000",0.0,27,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Jose Aguirre-Hernandez has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Jose+Aguirre-Hernandez+San+Antonio+TX
"Albritton, Carroll M, DDS",,(210) 805-8446,,http://carrollmarkalbrittondds.localsearch.com,"San Antonio, TX 78209",TX,,68,Dental,"$3,000",0.0,19,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Albritton, Carroll M, DDS has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Albritton%2C+Carroll+M%2C+DDS+San+Antonio+TX
Mission Chiropractic,,(210) 342-4000,,http://missionchiropractictx.localsearch.com,"San Antonio, TX 78216",TX,,68,Chiro,"$2,500",0.0,24,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Mission Chiropractic has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Mission+Chiropractic+San+Antonio+TX
"Brookhollow Family Clinic, PLLC",,(210) 490-5511,,http://www.mybackishurting.net,"San Antonio, TX 78232",TX,,68,Chiro,"$2,500",0.0,29,No,MED,No tracking pixels; Poor SEO on-page; No contact form; Low reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Brookhollow Family Clinic, PLLC has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Brookhollow+Family+Clinic%2C+PLLC+San+Antonio+TX
Skin The Day Spa Inc.,,(210) 930-3310,,http://skinthedayspainc.localsearch.com,"San Antonio, TX 78209",TX,,68,Med Spa,"$4,000",0.0,25,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Skin The Day Spa Inc. has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Skin+The+Day+Spa+Inc.+San+Antonio+TX
Dr. Constance Barone,,(210) 796-8657,,http://drconstancebarone.localsearch.com,"San Antonio, TX 78240",TX,,68,Med Spa,"$5,000",0.0,19,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Dr. Constance Barone has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Dr.+Constance+Barone+San+Antonio+TX
Plastic and Cosmetic Center of South Texas,,(210) 270-8595,,http://plasticandcosmeticcenterofsouthtexastx.localsearch.com,"San Antonio, TX 78240",TX,,68,Med Spa,"$5,000",0.0,24,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Plastic and Cosmetic Center of South Texas has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Plastic+and+Cosmetic+Center+of+South+Texas+San+Antonio+TX
John Martin IV M.D.,,(210) 614-3575,,http://johnmartinivmd.localsearch.com,"San Antonio, TX 78229",TX,,68,Medical,"$3,000",0.0,13,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: John Martin IV M.D. has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/John+Martin+IV+M.D.+San+Antonio+TX
"Vela III, Raul M.D.",,(210) 614-3575,,http://velaiiiraulmd.localsearch.com,"San Antonio, TX 78229",TX,,68,Medical,"$3,000",0.0,13,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; High retainer potential ($3k+/mo),"PAIN: Vela III, Raul M.D. has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Vela+III%2C+Raul+M.D.+San+Antonio+TX
Pronto Rooter,,(210) 256-8422,,http://prontorootertx.localsearch.com,"San Antonio, TX 78238",TX,,68,Contractor,"$2,500",0.0,11,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Pronto Rooter has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Pronto+Rooter+San+Antonio+TX
Torres Painting,,(210) 595-1751,,http://torrespainting473696724.localsearch.com,"San Antonio, TX 78216",TX,,68,Contractor,"$2,000",0.0,8,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Torres Painting has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Torres+Painting+San+Antonio+TX
1st Choice Painting Services,,(210) 478-1862,,http://1stchoicepaintingservices.localsearch.com,"San Antonio, TX 78228",TX,,68,Contractor,"$2,000",0.0,5,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: 1st Choice Painting Services has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/1st+Choice+Painting+Services+San+Antonio+TX
Velasques Paint,,(210) 480-4645,,http://velasquespaint.localsearch.com,"San Antonio, TX 78229",TX,,68,Contractor,"$2,000",0.0,3,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Velasques Paint has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Velasques+Paint+San+Antonio+TX
Estrada's Creation Painting,,(210) 722-1004,,http://estradascreationpainting.localsearch.com,"San Antonio, TX 78245",TX,,68,Contractor,"$2,000",0.0,9,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Estrada's Creation Painting has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Estrada%27s+Creation+Painting+San+Antonio+TX
DV Painting,,(210) 995-9442,,http://dvpainting.localsearch.com,"San Antonio, TX 78227",TX,,68,Contractor,"$2,000",0.0,7,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: DV Painting has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/DV+Painting+San+Antonio+TX
Scott's Lawn Care,,(210) 740-8209,,http://scottslawncaretx.localsearch.com,"San Antonio, TX 78201",TX,,68,Landscaping,"$2,000",0.0,2,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Scott's Lawn Care has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Landscaping in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Scott%27s+Lawn+Care+San+Antonio+TX
Elite Professional Lawn And Landscape,,(210) 349-3263,:diana@eliteprolawn.com,http://www.eliteprolawn.com,"San Antonio, TX 78213",TX,,68,Landscaping,"$2,000",0.0,33,Yes,LOW,No tracking pixels; Poor SEO on-page; No contact form; Low reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Elite Professional Lawn And Landscape has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Landscaping in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Elite+Professional+Lawn+And+Landscape+San+Antonio+TX
A-1 Pool Service & Repairs,,(210) 777-9619,,http://a1poolservicerepairs.localsearch.com,"San Antonio, TX 78223",TX,,68,Pool,"$2,000",0.0,7,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: A-1 Pool Service & Repairs has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/A-1+Pool+Service+%26+Repairs+San+Antonio+TX
Poolside Sales & Service Inc,,(210) 496-2244,,http://poolsidesalesserviceinc.localsearch.com,"San Antonio, TX 78232",TX,,68,Pool,"$2,000",0.0,1,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Poolside Sales & Service Inc has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Poolside+Sales+%26+Service+Inc+San+Antonio+TX
Aguirre custom masonry,,(210) 238-4556,,http://aguirrecustommasonry.localsearch.com,"San Antonio, TX 78237",TX,,68,Pool,"$2,000",0.0,1,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Aguirre custom masonry has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Aguirre+custom+masonry+San+Antonio+TX
Allen Pool Service,,(210) 409-8532,,http://allenpoolservice.localsearch.com,"San Antonio, TX 78240",TX,,68,Pool,"$2,000",0.0,1,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Solid retainer potential ($2k+/mo),"PAIN: Allen Pool Service has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Allen+Pool+Service+San+Antonio+TX
Choice Auto Painting,,(210) 655-5581,,http://choiceautopainting.localsearch.com,"San Antonio, TX 78217",TX,,68,Auto Repair,"$1,500",0.0,25,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; Standard retainer potential,"PAIN: Choice Auto Painting has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Choice+Auto+Painting+San+Antonio+TX
Eurasian Auto Repair,,(210) 490-2559,,https://eurasianautorepair.com/san-pedro-ave-san-antonio,"San Antonio, TX 78232",TX,,68,Auto Repair,"$1,500",0.0,4,No,MED,No tracking pixels; No contact form; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Eurasian Auto Repair has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Eurasian+Auto+Repair+San+Antonio+TX
Foreign Specialists,,(210) 344-4420,,http://foreignspecialists.localsearch.com,"San Antonio, TX 78216",TX,,68,Auto Repair,"$1,500",0.0,42,No,MED,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; Standard retainer potential,"PAIN: Foreign Specialists has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Foreign+Specialists+San+Antonio+TX
LJ Towing,,(210) 724-4813,,https://www.ljtowing.com,"San Antonio, TX 78210",TX,,68,Towing,"$2,000",0.0,12,No,HIGH,No tracking pixels; No contact form; Low reviews; No ads detected; High urgency niche; Solid retainer potential ($2k+/mo),"PAIN: LJ Towing has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Towing in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/LJ+Towing+San+Antonio+TX
Bella Women's Fitness,,(210) 568-7576,,http://bellawomensfitness.localsearch.com,"San Antonio, TX 78258",TX,,68,Fitness,"$1,500",0.0,8,No,LOW,No tracking pixels; No contact form; Almost no reviews; No ads detected; Some SEO issues; Standard retainer potential,"PAIN: Bella Women's Fitness has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Fitness in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Bella+Women%27s+Fitness+San+Antonio+TX
